id,date,name,price,volume
1128547,2025-05-16,SCHW,88.69,4301000
1128681,2025-05-16,SEIC,85.38,579093
1128691,2025-05-16,SF,98.86,451458
1128772,2025-05-16,SFBS,77.2,185525
1128645,2025-05-16,SHG,37.27,116422
1128748,2025-05-16,SIGI,89.09,178349
1128613,2025-05-16,SLF,62.92,3796000
1128714,2025-05-16,SLM,33.69,1456000
1128560,2025-05-16,SMFG,14.35,1869000
1128716,2025-05-16,SNV,49.47,777472
1128664,2025-05-16,SOFI,13.92,55313000
1128548,2025-05-16,SPGI,522.46,1022000
1128717,2025-05-16,SSB,91.29,907288
1128715,2025-05-16,STEP,59.55,483538
1128626,2025-05-16,STT,98.29,1673000
1128636,2025-05-16,SYF,60.8,4102000
1128551,2025-05-16,TD,64.31,2822000
1128597,2025-05-16,TFC,41.4,3446000
1128736,2025-05-16,THG,168.37,158600
1128644,2025-05-16,TPG,51.91,642136
1128639,2025-05-16,TROW,98.06,1045000
1128653,2025-05-16,TRU,91.89,1210000
1128590,2025-05-16,TRV,273.63,859233
1128618,2025-05-16,TW,145.17,646804
1128557,2025-05-16,UBS,33.04,2660000
1128760,2025-05-16,UBSI,37.22,363770
1128753,2025-05-16,UMBF,107.05,288844
1128666,2025-05-16,UNM,82.15,1309000
1128581,2025-05-16,USB,44.92,5911000
1128719,2025-05-16,UWMC,4.33,6195000
1128521,2025-05-16,V,365.12,5814000
1128726,2025-05-16,VIRT,41.45,739494
1128758,2025-05-16,VLY,9.16,8666000
1128724,2025-05-16,VOYA,69.54,724635
1128703,2025-05-16,WAL,78.13,773877
1128699,2025-05-16,WBS,52.9,717232
1128695,2025-05-16,WF,38.43,57347
1128532,2025-05-16,WFC,76.18,10593000
1128628,2025-05-16,WRB,73.28,1292000
1128707,2025-05-16,WTFC,122.3,319426
1128773,2025-05-16,WTM,1811.5,17680
1128619,2025-05-16,WTW,311.93,534301
1128692,2025-05-16,XP,18.77,4661000
1128713,2025-05-16,ZION,49.22,567425
1128844,2025-05-19,ACGL,95.16,1003000
1128957,2025-05-19,ACT,36.54,196246
1128898,2025-05-19,AEG,7.01,16079000
1128903,2025-05-19,AFG,127.14,277686
1128826,2025-05-19,AFL,106.43,1690000
1128834,2025-05-19,AIG,84.34,2035000
1128905,2025-05-19,AIZ,203.44,429561
1128811,2025-05-19,AJG,343.82,610925
1128831,2025-05-19,ALL,209.95,1030000
1128885,2025-05-19,ALLY,36.09,1693000
1128959,2025-05-19,AMG,182.32,181528
1128835,2025-05-19,AMP,522.24,337979
1128810,2025-05-19,AON,364.96,1140000
1128809,2025-05-19,APO,142.61,1775000
1128890,2025-05-19,ARCC,21.91,3071000
1128833,2025-05-19,ARES,168.64,940078
1128785,2025-05-19,AXP,299.3,2751000
1128917,2025-05-19,AXS,102.85,451501
1128780,2025-05-19,BAC,44.77,30736000
1128860,2025-05-19,BAM,59.24,1260000
1128884,2025-05-19,BAP,193.5,294904
1128971,2025-05-19,BBAR,22.35,1283000
1128808,2025-05-19,BBVA,15.21,1229000
1128883,2025-05-19,BCH,31.34,272130
1128823,2025-05-19,BCS,17.73,17234000
1128897,2025-05-19,BEN,22.21,3458000
1128820,2025-05-19,BK,90.33,3429000
1128794,2025-05-19,BLK,993.66,391095
1128939,2025-05-19,BMA,96.54,506027
1128818,2025-05-19,BMO,103.49,281172
1128805,2025-05-19,BN,59.37,1644000
1128822,2025-05-19,BNS,51.74,836450
1128907,2025-05-19,BNT,59.3,3650
1128943,2025-05-19,BOKF,97.76,206617
1128924,2025-05-19,BPOP,105.29,412219
1128776,2025-05-19,BRK-A,767200.0,308
1128845,2025-05-19,BRO,112.0,1523000
1128916,2025-05-19,BSAC,25.27,203496
1128840,2025-05-19,BSBR,5.42,271555
1128789,2025-05-19,BX,145.45,2658000
1128932,2025-05-19,BXSL,31.9,654576
1128786,2025-05-19,C,76.13,10046000
1128947,2025-05-19,CACC,502.63,49459
1128953,2025-05-19,CADE,31.71,1349000
1128798,2025-05-19,CB,294.58,1267000
1128954,2025-05-19,CEF,28.45,662677
1128875,2025-05-19,CFG,41.58,2801000
1128920,2025-05-19,CFR,131.55,335874
1128879,2025-05-19,CG,47.9,2596000
1128901,2025-05-19,CIB,41.63,157272
1128862,2025-05-19,CINF,150.95,306503
1128851,2025-05-19,CM,67.13,808455
1128923,2025-05-19,CMA,58.6,1001000
1128803,2025-05-19,CME,277.94,1222000
1128894,2025-05-19,CNA,48.63,173513
1128980,2025-05-19,CNS,81.66,115488
1128812,2025-05-19,COF,197.41,4545000
1128819,2025-05-19,COIN,263.99,11236000
1128962,2025-05-19,COLB,24.89,850457
1128872,2025-05-19,CRBG,32.89,1844000
1128984,2025-05-19,CRVL,114.31,77595
1128827,2025-05-19,DB,28.56,4901000
1128982,2025-05-19,DNB,8.98,6175000
1128888,2025-05-19,EG,347.57,280222
1128880,2025-05-19,EQH,53.71,1026000
1128868,2025-05-19,ERIE,372.71,48545
1128940,2025-05-19,ESNT,59.46,498250
1128914,2025-05-19,EVR,240.26,335588
1128893,2025-05-19,EWBC,95.06,323064
1128942,2025-05-19,FAF,61.02,1010000
1128956,2025-05-19,FCFS,128.15,200447
1128856,2025-05-19,FCNCA,1937.79,36879
1128877,2025-05-19,FDS,470.39,239995
1128968,2025-05-19,FFIN,35.87,181615
1128981,2025-05-19,FG,32.39,160228
1128902,2025-05-19,FHN,20.31,3109000
1128857,2025-05-19,FITB,39.51,3203000
1128964,2025-05-19,FLG,12.48,5416000
1128965,2025-05-19,FNB,14.35,1764000
1128882,2025-05-19,FNF,58.01,944646
1128948,2025-05-19,FSK,21.36,1018000
1128886,2025-05-19,FUTU,109.6,1589000
1128974,2025-05-19,GBCI,42.52,644380
1128906,2025-05-19,GL,122.21,554151
1128782,2025-05-19,GS,612.3,2446000
1128863,2025-05-19,HBAN,16.12,20178000
1128787,2025-05-19,HDB,73.78,1332000
1128842,2025-05-19,HIG,131.67,1205000
1128896,2025-05-19,HLI,178.89,538795
1128912,2025-05-19,HLNE,172.52,335300
1128952,2025-05-19,HOMB,29.21,694585
1128828,2025-05-19,HOOD,64.27,32367000
1128784,2025-05-19,HSBC,59.67,1659000
1128807,2025-05-19,IBKR,52.0,919200
1128795,2025-05-19,IBN,34.3,2882000
1128802,2025-05-19,ICE,176.75,2731000
1128817,2025-05-19,ING,21.45,1734000
1128933,2025-05-19,IVZ,15.33,2405000
1128975,2025-05-19,IX,20.52,196815
1128904,2025-05-19,JEF,51.31,2023000
1128946,2025-05-19,JHG,38.39,1500000
1128777,2025-05-19,JPM,264.88,10307000
1128941,2025-05-19,JXN,85.3,503382
1128858,2025-05-19,KB,68.9,136544
1128881,2025-05-19,KEY,16.49,10157000
1128799,2025-05-19,KKR,125.49,2039000
1128900,2025-05-19,KNSL,472.2,108062
1128869,2025-05-19,L,89.42,421756
1128951,2025-05-19,LNC,34.28,1453000
1128853,2025-05-19,LPLA,385.37,316261
1128813,2025-05-19,LYG,4.1,41197000
1128779,2025-05-19,MA,586.41,1350000
1128972,2025-05-19,MAIN,56.03,744501
1128977,2025-05-19,MC,60.88,815680
1128806,2025-05-19,MCO,492.1,551523
1128829,2025-05-19,MET,80.87,1999000
1128830,2025-05-19,MFC,32.07,727679
1128821,2025-05-19,MFG,5.15,3242000
1128861,2025-05-19,MKL,1918.49,42140
1128921,2025-05-19,MKTX,219.42,386116
1128800,2025-05-19,MMC,231.84,1208000
1128892,2025-05-19,MORN,310.65,218662
1128783,2025-05-19,MS,130.84,5773000
1128838,2025-05-19,MSCI,572.65,284014
1128849,2025-05-19,MTB,187.34,956990
1128935,2025-05-19,MTG,26.7,1315000
1128791,2025-05-19,MUFG,13.75,5597000
1128837,2025-05-19,NDAQ,81.96,2609000
1128878,2025-05-19,NMR,5.96,554651
1128866,2025-05-19,NTRS,107.99,965287
1128824,2025-05-19,NU,13.1,31523000
1128839,2025-05-19,NWG,13.86,5781000
1128955,2025-05-19,OBDC,14.72,2907000
1128944,2025-05-19,OMF,51.74,808603
1128925,2025-05-19,ONB,21.93,2218000
1128910,2025-05-19,ORI,38.57,995101
1128852,2025-05-19,OWL,19.41,5657000
1128961,2025-05-19,OZK,46.57,444199
1128931,2025-05-19,PB,72.73,615943
1128949,2025-05-19,PDI,18.87,1379000
1128873,2025-05-19,PFG,81.3,685372
1128966,2025-05-19,PFSI,100.52,232149
1128790,2025-05-19,PGR,288.24,1826000
1128978,2025-05-19,PIPR,266.96,140955
1128950,2025-05-19,PJT,150.91,182861
1128815,2025-05-19,PNC,178.64,1466000
1128918,2025-05-19,PNFP,110.67,217585
1128913,2025-05-19,PRI,280.38,110815
1128841,2025-05-19,PRU,107.98,1515000
1128958,2025-05-19,PSLV,10.86,12477000
1128850,2025-05-19,PUK,23.27,417598
1128814,2025-05-19,PYPL,72.32,5245000
1128934,2025-05-19,QFIN,43.95,1719000
1128967,2025-05-19,RDN,34.39,902440
1128867,2025-05-19,RF,22.54,5162000
1128891,2025-05-19,RGA,209.71,421349
1128848,2025-05-19,RJF,153.81,730077
1128859,2025-05-19,RKT,12.95,11731000
1128983,2025-05-19,RLI,76.16,267460
1128895,2025-05-19,RNR,248.1,248160
1128788,2025-05-19,RY,127.14,940070
1128874,2025-05-19,RYAN,70.33,632370
1128797,2025-05-19,SAN,7.84,4480000
1128792,2025-05-19,SCHW,89.23,6794000
1128899,2025-05-19,SEIC,85.55,656972
1128908,2025-05-19,SF,98.49,479593
1128979,2025-05-19,SFBS,76.57,124613
1128870,2025-05-19,SHG,38.07,244442
1128960,2025-05-19,SIGI,89.66,209427
1128843,2025-05-19,SLF,63.2,158361
1128927,2025-05-19,SLM,33.8,1167000
1128804,2025-05-19,SMFG,14.54,1815000
1128930,2025-05-19,SNV,49.2,836243
1128889,2025-05-19,SOFI,13.73,53574000
1128793,2025-05-19,SPGI,524.28,725574
1128929,2025-05-19,SSB,91.42,608398
1128928,2025-05-19,STEP,59.42,274524
1128854,2025-05-19,STT,98.28,1083000
1128864,2025-05-19,SYF,60.05,3001000
1128796,2025-05-19,TD,64.74,815473
1128832,2025-05-19,TFC,41.4,4507000
1128945,2025-05-19,THG,169.93,156725
1128871,2025-05-19,TPG,50.83,978705
1128865,2025-05-19,TROW,97.96,748691
1128876,2025-05-19,TRU,91.87,1348000
1128825,2025-05-19,TRV,274.54,866545
1128846,2025-05-19,TW,145.45,634009
1128801,2025-05-19,UBS,33.75,5738000
1128970,2025-05-19,UBSI,37.32,377891
1128963,2025-05-19,UMBF,106.86,281452
1128887,2025-05-19,UNM,82.16,977131
1128816,2025-05-19,USB,44.79,5717000
1128936,2025-05-19,UWMC,4.22,3252000
1128778,2025-05-19,V,367.9,3727000
1128938,2025-05-19,VIRT,42.14,613036
1128969,2025-05-19,VLY,9.05,6122000
1128937,2025-05-19,VOYA,69.33,756555
1128919,2025-05-19,WAL,77.33,744555
1128915,2025-05-19,WBS,52.48,1026000
1128911,2025-05-19,WF,39.11,34729
1128781,2025-05-19,WFC,76.06,10119000
1128855,2025-05-19,WRB,73.82,1000000
1128922,2025-05-19,WTFC,122.05,178561
1128976,2025-05-19,WTM,1816.02,11469
1128847,2025-05-19,WTW,313.92,255161
1128909,2025-05-19,XP,18.63,6434000
1128926,2025-05-19,ZION,49.08,789616
1129053,2025-05-20,ACGL,94.19,1148000
1129167,2025-05-20,ACT,36.78,310346
1129107,2025-05-20,AEG,7.03,7999000
1129112,2025-05-20,AFG,125.72,311042
1129035,2025-05-20,AFL,105.62,1475000
1129042,2025-05-20,AIG,84.08,2167000
1129114,2025-05-20,AIZ,200.65,499407
1129022,2025-05-20,AJG,340.33,908387
1129040,2025-05-20,ALL,208.12,1058000
1129095,2025-05-20,ALLY,35.66,2303000
1129168,2025-05-20,AMG,181.34,265753
1129044,2025-05-20,AMP,518.89,422753
1129019,2025-05-20,AON,362.43,678025
1129018,2025-05-20,APO,139.29,2468000
1129099,2025-05-20,ARCC,21.99,3011000
1129043,2025-05-20,ARES,166.03,1984000
1128994,2025-05-20,AXP,296.17,1838000
1129126,2025-05-20,AXS,102.83,460428
1128989,2025-05-20,BAC,44.69,33346000
1129069,2025-05-20,BAM,58.82,1481000
1129091,2025-05-20,BAP,198.87,279637
1129182,2025-05-20,BBAR,21.98,504408
1129014,2025-05-20,BBVA,15.57,1417000
1129092,2025-05-20,BCH,31.03,293050
1129031,2025-05-20,BCS,17.85,12339000
1129106,2025-05-20,BEN,22.17,2004000
1129029,2025-05-20,BK,90.1,3287000
1129003,2025-05-20,BLK,997.71,527900
1129148,2025-05-20,BMA,95.29,186009
1129028,2025-05-20,BMO,103.53,558513
1129015,2025-05-20,BN,58.98,1980000
1129032,2025-05-20,BNS,51.65,963979
1129116,2025-05-20,BNT,58.8,6030
1129151,2025-05-20,BOKF,96.88,128662
1129133,2025-05-20,BPOP,105.15,239577
1128985,2025-05-20,BRK-A,762320.0,284
1129054,2025-05-20,BRO,112.45,1880000
1129125,2025-05-20,BSAC,25.32,301570
1129049,2025-05-20,BSBR,5.36,229220
1128998,2025-05-20,BX,144.2,4562000
1129137,2025-05-20,BXSL,31.97,578860
1128995,2025-05-20,C,75.9,7324000
1129156,2025-05-20,CACC,496.04,63947
1129163,2025-05-20,CADE,31.54,1678000
1129007,2025-05-20,CB,291.96,1524000
1129160,2025-05-20,CEF,29.05,683160
1129084,2025-05-20,CFG,41.3,2315000
1129128,2025-05-20,CFR,131.5,377429
1129089,2025-05-20,CG,46.71,3094000
1129110,2025-05-20,CIB,42.18,270530
1129071,2025-05-20,CINF,150.17,270851
1129060,2025-05-20,CM,66.77,1168000
1129132,2025-05-20,CMA,58.12,822089
1129012,2025-05-20,CME,277.87,1210000
1129103,2025-05-20,CNA,48.16,190373
1129190,2025-05-20,CNS,80.54,119190
1129021,2025-05-20,COF,195.95,3477000
1129030,2025-05-20,COIN,261.38,7989000
1129171,2025-05-20,COLB,24.75,977646
1129080,2025-05-20,CRBG,32.92,3478000
1129193,2025-05-20,CRVL,113.67,65466
1129036,2025-05-20,DB,28.47,1905000
1129191,2025-05-20,DNB,9.01,7213000
1129097,2025-05-20,EG,347.51,536485
1129088,2025-05-20,EQH,53.71,1764000
1129078,2025-05-20,ERIE,368.92,67079
1129150,2025-05-20,ESNT,59.13,482991
1129124,2025-05-20,EVR,236.5,544445
1129102,2025-05-20,EWBC,94.34,689261
1129154,2025-05-20,FAF,59.2,1779000
1129166,2025-05-20,FCFS,127.13,139819
1129065,2025-05-20,FCNCA,1918.2,47377
1129085,2025-05-20,FDS,470.16,326629
1129177,2025-05-20,FFIN,35.74,157934
1129189,2025-05-20,FG,32.35,297093
1129111,2025-05-20,FHN,20.06,4165000
1129066,2025-05-20,FITB,39.07,1876000
1129172,2025-05-20,FLG,12.49,6434000
1129175,2025-05-20,FNB,14.33,1933000
1129093,2025-05-20,FNF,56.43,1726000
1129157,2025-05-20,FSK,21.39,734518
1129094,2025-05-20,FUTU,110.03,1329000
1129183,2025-05-20,GBCI,42.44,1112000
1129115,2025-05-20,GL,122.19,451098
1128991,2025-05-20,GS,606.52,1340000
1129073,2025-05-20,HBAN,15.94,15153000
1128996,2025-05-20,HDB,73.07,1649000
1129050,2025-05-20,HIG,131.21,726581
1129105,2025-05-20,HLI,177.42,387678
1129121,2025-05-20,HLNE,169.7,524393
1129161,2025-05-20,HOMB,29.1,536513
1129037,2025-05-20,HOOD,64.91,31011000
1128993,2025-05-20,HSBC,59.99,1274000
1129016,2025-05-20,IBKR,52.59,760456
1129005,2025-05-20,IBN,34.0,5408000
1129011,2025-05-20,ICE,176.29,2106000
1129026,2025-05-20,ING,21.56,1414000
1129142,2025-05-20,IVZ,15.16,4192000
1129185,2025-05-20,IX,20.48,152868
1129113,2025-05-20,JEF,50.68,1263000
1129155,2025-05-20,JHG,38.02,1341000
1128986,2025-05-20,JPM,265.68,6134000
1129149,2025-05-20,JXN,85.04,615734
1129068,2025-05-20,KB,69.41,91703
1129090,2025-05-20,KEY,16.29,10109000
1129008,2025-05-20,KKR,124.14,3065000
1129108,2025-05-20,KNSL,476.35,233461
1129079,2025-05-20,L,88.93,583598
1129162,2025-05-20,LNC,33.94,999641
1129061,2025-05-20,LPLA,384.2,338107
1129020,2025-05-20,LYG,4.21,18182000
1128988,2025-05-20,MA,581.11,1964000
1129180,2025-05-20,MAIN,56.75,769654
1129186,2025-05-20,MC,60.18,716670
1129017,2025-05-20,MCO,486.99,382840
1129038,2025-05-20,MET,80.33,2238000
1129039,2025-05-20,MFC,31.8,10941000
1129027,2025-05-20,MFG,5.3,3078000
1129070,2025-05-20,MKL,1898.76,47286
1129129,2025-05-20,MKTX,222.69,442210
1129009,2025-05-20,MMC,230.81,1477000
1129101,2025-05-20,MORN,310.44,88097
1128992,2025-05-20,MS,129.13,5220000
1129047,2025-05-20,MSCI,571.21,379590
1129058,2025-05-20,MTB,185.74,710616
1129145,2025-05-20,MTG,26.61,1468000
1129000,2025-05-20,MUFG,13.71,6404000
1129046,2025-05-20,NDAQ,81.83,1824000
1129086,2025-05-20,NMR,5.97,336816
1129075,2025-05-20,NTRS,107.32,1134000
1129034,2025-05-20,NU,12.77,43251000
1129048,2025-05-20,NWG,13.94,4947000
1129164,2025-05-20,OBDC,14.65,1834000
1129152,2025-05-20,OMF,51.2,803867
1129134,2025-05-20,ONB,21.6,1968000
1129119,2025-05-20,ORI,38.4,1371000
1129063,2025-05-20,OWL,19.05,10527000
1129170,2025-05-20,OZK,46.37,481150
1129141,2025-05-20,PB,71.96,615465
1129159,2025-05-20,PDI,18.85,1376000
1129083,2025-05-20,PFG,80.53,716360
1129173,2025-05-20,PFSI,101.14,218437
1128999,2025-05-20,PGR,285.63,1845000
1129188,2025-05-20,PIPR,262.69,128696
1129158,2025-05-20,PJT,151.65,502421
1129024,2025-05-20,PNC,177.48,1084000
1129127,2025-05-20,PNFP,109.85,326220
1129122,2025-05-20,PRI,278.57,131693
1129051,2025-05-20,PRU,105.87,1351000
1129165,2025-05-20,PSLV,11.11,23065000
1129059,2025-05-20,PUK,23.13,509244
1129023,2025-05-20,PYPL,72.61,7502000
1129144,2025-05-20,QFIN,43.49,2215000
1129176,2025-05-20,RDN,34.29,734858
1129076,2025-05-20,RF,22.25,4874000
1129100,2025-05-20,RGA,208.24,500174
1129057,2025-05-20,RJF,152.62,758939
1129067,2025-05-20,RKT,13.17,8440000
1129192,2025-05-20,RLI,75.67,360581
1129104,2025-05-20,RNR,246.4,269413
1128997,2025-05-20,RY,126.48,1600000
1129081,2025-05-20,RYAN,70.59,577827
1129004,2025-05-20,SAN,7.96,5610000
1129001,2025-05-20,SCHW,89.18,6526000
1129109,2025-05-20,SEIC,85.59,796606
1129118,2025-05-20,SF,97.22,445653
1129187,2025-05-20,SFBS,76.4,122707
1129077,2025-05-20,SHG,38.51,118489
1129169,2025-05-20,SIGI,89.04,220601
1129052,2025-05-20,SLF,63.47,337417
1129136,2025-05-20,SLM,33.6,1004000
1129013,2025-05-20,SMFG,14.71,1336000
1129138,2025-05-20,SNV,48.88,649962
1129098,2025-05-20,SOFI,13.27,53503000
1129002,2025-05-20,SPGI,522.94,1211000
1129140,2025-05-20,SSB,90.58,541395
1129139,2025-05-20,STEP,58.43,422223
1129062,2025-05-20,STT,97.74,1263000
1129072,2025-05-20,SYF,59.84,2177000
1129006,2025-05-20,TD,64.8,1465000
1129041,2025-05-20,TFC,40.68,11772000
1129153,2025-05-20,THG,169.25,153311
1129082,2025-05-20,TPG,49.9,958780
1129074,2025-05-20,TROW,97.09,899197
1129087,2025-05-20,TRU,90.39,2454000
1129033,2025-05-20,TRV,273.71,944085
1129055,2025-05-20,TW,146.815,829196
1129010,2025-05-20,UBS,32.28,4130000
1129179,2025-05-20,UBSI,37.18,337326
1129174,2025-05-20,UMBF,106.2,246197
1129096,2025-05-20,UNM,82.01,688522
1129025,2025-05-20,USB,44.41,6605000
1129143,2025-05-20,UWMC,4.24,2697000
1128987,2025-05-20,V,366.84,2998000
1129147,2025-05-20,VIRT,42.18,802926
1129178,2025-05-20,VLY,9.04,7272000
1129146,2025-05-20,VOYA,69.12,800372
1129130,2025-05-20,WAL,75.6,1004000
1129123,2025-05-20,WBS,52.65,1033000
1129120,2025-05-20,WF,39.04,44393
1128990,2025-05-20,WFC,75.51,8721000
1129064,2025-05-20,WRB,73.55,746740
1129131,2025-05-20,WTFC,122.02,420386
1129184,2025-05-20,WTM,1828.1,16336
1129056,2025-05-20,WTW,312.74,397517
1129117,2025-05-20,XP,18.56,9999000
1129135,2025-05-20,ZION,48.63,789760
1129262,2025-05-21,ACGL,92.85,898357
1129376,2025-05-21,ACT,35.69,536544
1129315,2025-05-21,AEG,6.98,18653000
1129320,2025-05-21,AFG,122.86,365751
1129245,2025-05-21,AFL,103.54,2381000
1129251,2025-05-21,AIG,82.63,1631000
1129325,2025-05-21,AIZ,192.63,822093
1129229,2025-05-21,AJG,337.53,867017
1129247,2025-05-21,ALL,205.31,926191
1129306,2025-05-21,ALLY,33.93,3726000
1129377,2025-05-21,AMG,176.07,272484
1129254,2025-05-21,AMP,511.12,846595
1129227,2025-05-21,AON,358.06,903163
1129230,2025-05-21,APO,130.68,5082000
1129307,2025-05-21,ARCC,21.53,4311000
1129253,2025-05-21,ARES,158.98,1561000
1129203,2025-05-21,AXP,286.0,2321000
1129335,2025-05-21,AXS,100.99,432292
1129198,2025-05-21,BAC,43.25,55577000
1129277,2025-05-21,BAM,57.3,1886000
1129298,2025-05-21,BAP,200.47,365094
1129390,2025-05-21,BBAR,21.82,979868
1129223,2025-05-21,BBVA,15.33,1020000
1129299,2025-05-21,BCH,31.27,199252
1129241,2025-05-21,BCS,17.57,18437000
1129316,2025-05-21,BEN,21.61,3630000
1129239,2025-05-21,BK,88.9,6475000
1129212,2025-05-21,BLK,972.83,588357
1129357,2025-05-21,BMA,92.94,316816
1129237,2025-05-21,BMO,103.38,604903
1129225,2025-05-21,BN,56.95,2017000
1129240,2025-05-21,BNS,51.54,1905000
1129326,2025-05-21,BNT,57.07,18522
1129361,2025-05-21,BOKF,93.535,134341
1129342,2025-05-21,BPOP,102.74,295657
1129194,2025-05-21,BRK-A,761380.0,349
1129263,2025-05-21,BRO,110.99,2288000
1129332,2025-05-21,BSAC,25.2,180837
1129258,2025-05-21,BSBR,5.26,572186
1129207,2025-05-21,BX,137.49,4586000
1129346,2025-05-21,BXSL,31.16,814708
1129205,2025-05-21,C,73.42,12500000
1129364,2025-05-21,CACC,483.14,86171
1129374,2025-05-21,CADE,30.42,941498
1129216,2025-05-21,CB,290.42,1849000
1129362,2025-05-21,CEF,29.35,577110
1129295,2025-05-21,CFG,39.64,3606000
1129338,2025-05-21,CFR,126.58,464477
1129300,2025-05-21,CG,43.85,2694000
1129319,2025-05-21,CIB,41.22,151433
1129280,2025-05-21,CINF,146.52,275740
1129268,2025-05-21,CM,66.8,1369000
1129341,2025-05-21,CMA,55.89,2648000
1129220,2025-05-21,CME,281.74,1735000
1129311,2025-05-21,CNA,47.5,244892
1129400,2025-05-21,CNS,77.74,157876
1129232,2025-05-21,COF,186.93,4780000
1129238,2025-05-21,COIN,258.99,11549000
1129383,2025-05-21,COLB,23.68,1747000
1129289,2025-05-21,CRBG,31.71,4387000
1129402,2025-05-21,CRVL,112.3,99828
1129243,2025-05-21,DB,28.45,3596000
1129399,2025-05-21,DNB,8.98,3224000
1129305,2025-05-21,EG,340.53,483963
1129296,2025-05-21,EQH,51.84,2776000
1129288,2025-05-21,ERIE,353.99,125585
1129358,2025-05-21,ESNT,57.57,786805
1129334,2025-05-21,EVR,224.07,665817
1129313,2025-05-21,EWBC,90.67,693703
1129370,2025-05-21,FAF,55.72,1241000
1129371,2025-05-21,FCFS,125.73,251892
1129275,2025-05-21,FCNCA,1841.77,61767
1129292,2025-05-21,FDS,464.31,352439
1129386,2025-05-21,FFIN,34.69,242495
1129395,2025-05-21,FG,31.98,305140
1129321,2025-05-21,FHN,19.43,7325000
1129276,2025-05-21,FITB,37.59,3976000
1129382,2025-05-21,FLG,11.96,6912000
1129381,2025-05-21,FNB,13.82,1952000
1129303,2025-05-21,FNF,54.16,1676000
1129365,2025-05-21,FSK,20.87,1888000
1129302,2025-05-21,FUTU,109.19,1378000
1129394,2025-05-21,GBCI,40.85,660730
1129322,2025-05-21,GL,120.2,887962
1129200,2025-05-21,GS,593.46,2092000
1129282,2025-05-21,HBAN,15.32,24551000
1129204,2025-05-21,HDB,72.93,1453000
1129259,2025-05-21,HIG,129.62,1156000
1129314,2025-05-21,HLI,172.84,284546
1129331,2025-05-21,HLNE,161.72,341069
1129372,2025-05-21,HOMB,28.2,560012
1129246,2025-05-21,HOOD,63.86,37314000
1129202,2025-05-21,HSBC,59.34,1795000
1129224,2025-05-21,IBKR,51.32,1195000
1129215,2025-05-21,IBN,33.81,4532000
1129221,2025-05-21,ICE,174.72,4480000
1129236,2025-05-21,ING,21.44,2354000
1129353,2025-05-21,IVZ,14.64,4111000
1129393,2025-05-21,IX,20.56,159696
1129324,2025-05-21,JEF,48.32,1489000
1129368,2025-05-21,JHG,36.49,1679000
1129195,2025-05-21,JPM,261.04,5463000
1129360,2025-05-21,JXN,81.38,801282
1129274,2025-05-21,KB,70.84,206006
1129301,2025-05-21,KEY,15.61,8486000
1129218,2025-05-21,KKR,117.76,4047000
1129318,2025-05-21,KNSL,464.03,176154
1129287,2025-05-21,L,87.73,707210
1129375,2025-05-21,LNC,32.62,1606000
1129270,2025-05-21,LPLA,377.95,520204
1129228,2025-05-21,LYG,4.2,35380000
1129197,2025-05-21,MA,569.54,1834000
1129388,2025-05-21,MAIN,55.37,407756
1129397,2025-05-21,MC,56.77,912966
1129226,2025-05-21,MCO,472.78,623987
1129248,2025-05-21,MET,77.9,2988000
1129249,2025-05-21,MFC,30.77,5491000
1129233,2025-05-21,MFG,5.47,6343000
1129279,2025-05-21,MKL,1864.55,58731
1129336,2025-05-21,MKTX,219.64,445695
1129217,2025-05-21,MMC,229.01,1653000
1129310,2025-05-21,MORN,305.82,183074
1129201,2025-05-21,MS,125.3,4523000
1129257,2025-05-21,MSCI,560.1,509409
1129269,2025-05-21,MTB,179.95,1267000
1129352,2025-05-21,MTG,25.99,1652000
1129208,2025-05-21,MUFG,13.81,8137000
1129255,2025-05-21,NDAQ,80.64,3135000
1129293,2025-05-21,NMR,5.96,483866
1129284,2025-05-21,NTRS,105.34,1103000
1129244,2025-05-21,NU,11.99,93619000
1129256,2025-05-21,NWG,13.96,4693000
1129373,2025-05-21,OBDC,14.3,3332000
1129363,2025-05-21,OMF,49.6,925106
1129343,2025-05-21,ONB,20.67,2688000
1129329,2025-05-21,ORI,37.58,1000000
1129273,2025-05-21,OWL,18.13,8598000
1129379,2025-05-21,OZK,44.88,645293
1129348,2025-05-21,PB,69.95,604562
1129366,2025-05-21,PDI,18.47,2285000
1129291,2025-05-21,PFG,77.36,912788
1129384,2025-05-21,PFSI,96.2,349198
1129209,2025-05-21,PGR,281.0,3127000
1129398,2025-05-21,PIPR,252.28,115777
1129367,2025-05-21,PJT,147.5,193497
1129234,2025-05-21,PNC,172.27,1235000
1129337,2025-05-21,PNFP,105.69,276726
1129330,2025-05-21,PRI,272.08,148066
1129261,2025-05-21,PRU,101.8,2689000
1129369,2025-05-21,PSLV,11.26,24805000
1129267,2025-05-21,PUK,22.74,603820
1129231,2025-05-21,PYPL,71.65,8101000
1129351,2025-05-21,QFIN,42.51,1181000
1129385,2025-05-21,RDN,33.08,1071000
1129286,2025-05-21,RF,21.32,6364000
1129309,2025-05-21,RGA,203.75,317056
1129266,2025-05-21,RJF,148.46,865327
1129278,2025-05-21,RKT,12.24,9815000
1129401,2025-05-21,RLI,74.26,285635
1129312,2025-05-21,RNR,244.32,326382
